npc	pattern	handler	branch	priority	guards	order	kind	a1	a2	a3	place	x	y	z	group
232999	Naga_WeA_Ver40	cycle	3	7	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
232999	Naga_WeA_Ver40	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
232999	Naga_WeA_Ver40	on_enter_attack_state	0	7		1	arm	1	5000	0		0.0	0.0	0.0	0
232999	Naga_WeA_Ver40	on_enter_attack_state	0	7		2	skill	18376	0	0	MOST_HATED	0.0	0.0	0.0	0
233000	Naga_EeB_Ver40	cycle	0	10	timer:0|hp_below:50|set_flag_var:0	0	arm	2	10000	0		0.0	0.0	0.0	0
233000	Naga_EeB_Ver40	cycle	0	10	timer:0|hp_below:50|set_flag_var:0	1	skill	17451	0	0	MOST_HATED	0.0	0.0	0.0	0
233000	Naga_EeB_Ver40	cycle	1	9	timer:1|hp_between:52:99	0	arm	1	15000	0		0.0	0.0	0.0	0
233000	Naga_EeB_Ver40	cycle	1	9	timer:1|hp_between:52:99	1	skill	17455	0	0	MOST_HATED	0.0	0.0	0.0	0
233000	Naga_EeB_Ver40	cycle	2	8	timer:2	0	arm	2	15000	0		0.0	0.0	0.0	0
233000	Naga_EeB_Ver40	cycle	2	8	timer:2	1	skill	17455	0	0	MOST_HATED	0.0	0.0	0.0	0
233000	Naga_EeB_Ver40	cycle	3	7	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
233000	Naga_EeB_Ver40	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
233000	Naga_EeB_Ver40	on_enter_attack_state	0	7		1	arm	1	5000	0		0.0	0.0	0.0	0
233005	D2_AnD	cycle	0	7	timer:3	0	arm	3	25000	0		0.0	0.0	0.0	0
233005	D2_AnD	cycle	0	7	timer:3	1	skill	17447	0	0	MOST_HATED	0.0	0.0	0.0	0
233005	D2_AnD	cycle	0	7	timer:3	2	skill	16516	0	0	LOWEST_HP	0.0	0.0	0.0	0
233005	D2_AnD	cycle	0	7	timer:3	3	skill	17446	0	0	ME	0.0	0.0	0.0	0
233005	D2_AnD	cycle	0	7	timer:3	4	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
233005	D2_AnD	cycle	1	6	timer:0|hp_below:35|set_flag_var:2	0	arm	3	25000	0		0.0	0.0	0.0	0
233005	D2_AnD	cycle	1	6	timer:0|hp_below:35|set_flag_var:2	1	skill	16682	0	0	ME	0.0	0.0	0.0	0
233005	D2_AnD	cycle	1	6	timer:0|hp_below:35|set_flag_var:2	2	skill	16516	0	0	LOWEST_HP	0.0	0.0	0.0	0
233005	D2_AnD	cycle	1	6	timer:0|hp_below:35|set_flag_var:2	3	skill	17446	0	0	ME	0.0	0.0	0.0	0
233005	D2_AnD	cycle	1	6	timer:0|hp_below:35|set_flag_var:2	4	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
233005	D2_AnD	cycle	2	5	timer:2|hp_between:37:74	0	arm	2	25000	0		0.0	0.0	0.0	0
233005	D2_AnD	cycle	2	5	timer:2|hp_between:37:74	1	skill	16516	0	0	MOST_HATED	0.0	0.0	0.0	0
233005	D2_AnD	cycle	2	5	timer:2|hp_between:37:74	2	skill	17446	0	0	ME	0.0	0.0	0.0	0
233005	D2_AnD	cycle	3	4	timer:0|hp_between:37:74|set_flag_var:1	0	arm	0	7000	0		0.0	0.0	0.0	0
233005	D2_AnD	cycle	3	4	timer:0|hp_between:37:74|set_flag_var:1	1	arm	2	25000	0		0.0	0.0	0.0	0
233005	D2_AnD	cycle	3	4	timer:0|hp_between:37:74|set_flag_var:1	2	skill	17482	0	0	ME	0.0	0.0	0.0	0
233005	D2_AnD	cycle	3	4	timer:0|hp_between:37:74|set_flag_var:1	3	skill	17447	0	0	LOWEST_HP	0.0	0.0	0.0	0
233005	D2_AnD	cycle	3	4	timer:0|hp_between:37:74|set_flag_var:1	4	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
233005	D2_AnD	cycle	4	3	timer:1|hp_between:77:99	0	arm	1	25000	0		0.0	0.0	0.0	0
233005	D2_AnD	cycle	4	3	timer:1|hp_between:77:99	1	skill	16516	0	0	MOST_HATED	0.0	0.0	0.0	0
233005	D2_AnD	cycle	5	2	timer:0|hp_between:77:99|set_flag_var:0	0	arm	1	25000	0		0.0	0.0	0.0	0
233005	D2_AnD	cycle	5	2	timer:0|hp_between:77:99|set_flag_var:0	1	arm	0	6000	0		0.0	0.0	0.0	0
233005	D2_AnD	cycle	5	2	timer:0|hp_between:77:99|set_flag_var:0	2	skill	16516	0	0	MOST_HATED	0.0	0.0	0.0	0
233005	D2_AnD	cycle	6	1	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
233005	D2_AnD	on_enter_attack_state	0	10		0	arm	0	8000	0		0.0	0.0	0.0	0
233005	D2_AnD	on_enter_attack_state	0	10		1	skill	17448	0	0	ME	0.0	0.0	0.0	0
233005	D2_AnD	on_enter_attack_state	0	10		2	skill	17446	0	0	LOWEST_HP	0.0	0.0	0.0	0
233005	D2_AnD	on_enter_attack_state	0	10		3	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
233027	ShulackRose_Fi_Tanker	cycle	0	100	timer:0	0	arm	1	15000	0		0.0	0.0	0.0	0
233027	ShulackRose_Fi_Tanker	cycle	0	100	timer:0	1	skill	16518	0	0	ME	0.0	0.0	0.0	0
233027	ShulackRose_Fi_Tanker	cycle	1	99	timer:1	0	arm	0	7000	0		0.0	0.0	0.0	0
233027	ShulackRose_Fi_Tanker	cycle	1	99	timer:1	1	skill	21300	0	0	MOST_HATED	0.0	0.0	0.0	0
233027	ShulackRose_Fi_Tanker	on_enter_attack_state	0	7		0	arm	0	7000	0		0.0	0.0	0.0	0
233039	ShulackRose_Fi_Tanker	cycle	0	100	timer:0	0	arm	1	15000	0		0.0	0.0	0.0	0
233039	ShulackRose_Fi_Tanker	cycle	0	100	timer:0	1	skill	16518	0	0	ME	0.0	0.0	0.0	0
233039	ShulackRose_Fi_Tanker	cycle	1	99	timer:1	0	arm	0	7000	0		0.0	0.0	0.0	0
233039	ShulackRose_Fi_Tanker	cycle	1	99	timer:1	1	skill	21300	0	0	MOST_HATED	0.0	0.0	0.0	0
233039	ShulackRose_Fi_Tanker	on_enter_attack_state	0	7		0	arm	0	7000	0		0.0	0.0	0.0	0
233040	CatacombT1_El_N_65_An	cycle	0	101	timer:0|hp_below:50|set_flag_var:0	0	arm	3	19000	0		0.0	0.0	0.0	0
233040	CatacombT1_El_N_65_An	cycle	0	101	timer:0|hp_below:50|set_flag_var:0	1	skill	20710	0	0	ME	0.0	0.0	0.0	0
233040	CatacombT1_El_N_65_An	cycle	0	101	timer:0|hp_below:50|set_flag_var:0	2	skill	16987	0	0	MOST_HATED	0.0	0.0	0.0	0
233040	CatacombT1_El_N_65_An	cycle	1	100	timer:1|hp_between:52:99	0	arm	1	10000	0		0.0	0.0	0.0	0
233040	CatacombT1_El_N_65_An	cycle	1	100	timer:1|hp_between:52:99	1	skill	16570	0	0	MOST_HATED	0.0	0.0	0.0	0
233040	CatacombT1_El_N_65_An	cycle	2	97	timer:2	0	arm	2	15000	0		0.0	0.0	0.0	0
233040	CatacombT1_El_N_65_An	cycle	2	97	timer:2	1	skill	16576	0	0	MOST_HATED	0.0	0.0	0.0	0
233040	CatacombT1_El_N_65_An	cycle	2	97	timer:2	2	skill	16570	0	0	MOST_HATED	0.0	0.0	0.0	0
233040	CatacombT1_El_N_65_An	cycle	3	7	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
233040	CatacombT1_El_N_65_An	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
233040	CatacombT1_El_N_65_An	on_enter_attack_state	0	7		1	arm	1	13000	0		0.0	0.0	0.0	0
233040	CatacombT1_El_N_65_An	on_enter_attack_state	0	7		2	skill	20944	0	0	MOST_HATED	0.0	0.0	0.0	0
233041	CatacombT2_El_N_65_An	cycle	0	101	timer:0|hp_below:50|set_flag_var:0	0	arm	3	19000	0		0.0	0.0	0.0	0
233041	CatacombT2_El_N_65_An	cycle	0	101	timer:0|hp_below:50|set_flag_var:0	1	skill	20710	0	0	ME	0.0	0.0	0.0	0
233041	CatacombT2_El_N_65_An	cycle	0	101	timer:0|hp_below:50|set_flag_var:0	2	skill	16987	0	0	MOST_HATED	0.0	0.0	0.0	0
233041	CatacombT2_El_N_65_An	cycle	1	100	timer:1|hp_between:52:99	0	arm	1	10000	0		0.0	0.0	0.0	0
233041	CatacombT2_El_N_65_An	cycle	1	100	timer:1|hp_between:52:99	1	skill	16570	0	0	MOST_HATED	0.0	0.0	0.0	0
233041	CatacombT2_El_N_65_An	cycle	2	97	timer:2	0	arm	2	15000	0		0.0	0.0	0.0	0
233041	CatacombT2_El_N_65_An	cycle	2	97	timer:2	1	skill	16576	0	0	MOST_HATED	0.0	0.0	0.0	0
233041	CatacombT2_El_N_65_An	cycle	2	97	timer:2	2	skill	16570	0	0	MOST_HATED	0.0	0.0	0.0	0
233041	CatacombT2_El_N_65_An	cycle	3	7	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
233041	CatacombT2_El_N_65_An	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
233041	CatacombT2_El_N_65_An	on_enter_attack_state	0	7		1	arm	1	13000	0		0.0	0.0	0.0	0
233041	CatacombT2_El_N_65_An	on_enter_attack_state	0	7		2	skill	20944	0	0	MOST_HATED	0.0	0.0	0.0	0
233045	Britra_As_Hide	cycle	0	100	timer:0	0	arm	1	10000	0		0.0	0.0	0.0	0
233045	Britra_As_Hide	cycle	0	100	timer:0	1	skill	17295	0	0	MOST_HATED	0.0	0.0	0.0	0
233045	Britra_As_Hide	cycle	0	100	timer:0	2	broadcast	23001	15	0		0.0	0.0	0.0	0
233045	Britra_As_Hide	cycle	1	99	timer:1	0	arm	2	10000	0		0.0	0.0	0.0	0
233045	Britra_As_Hide	cycle	1	99	timer:1	1	skill	17332	0	0	MOST_HATED	0.0	0.0	0.0	0
233045	Britra_As_Hide	cycle	2	98	timer:2	0	arm	1	15000	0		0.0	0.0	0.0	0
233045	Britra_As_Hide	cycle	2	98	timer:2	1	skill	17295	0	0	MOST_HATED	0.0	0.0	0.0	0
233045	Britra_As_Hide	on_enter_attack_state	0	7		0	arm	0	7000	0		0.0	0.0	0.0	0
233047	IDArena_pvp01_S3_LycanWarriorS_03	cycle	0	7		0	arm	0	10000	0		0.0	0.0	0.0	0
233047	IDArena_pvp01_S3_LycanWarriorS_03	cycle	0	7		1	skill	16516	0	0	MOST_HATED	0.0	0.0	0.0	0
233047	IDArena_pvp01_S3_LycanWarriorS_03	on_enter_attack_state	0	7		0	arm	0	10000	0		0.0	0.0	0.0	0
233047	IDArena_pvp01_S3_LycanWarriorS_03	on_enter_attack_state	0	7		1	skill	16516	0	0	MOST_HATED	0.0	0.0	0.0	0
233048	IDArena_pvp01_S4_VaranusAlligatorD_01	cycle	0	50	timer:0|hp_below:20|set_flag_var:3	0	arm	0	5000	0		0.0	0.0	0.0	0
233048	IDArena_pvp01_S4_VaranusAlligatorD_01	cycle	0	50	timer:0|hp_below:20|set_flag_var:3	1	skill	16931	0	0	ME	0.0	0.0	0.0	0
233048	IDArena_pvp01_S4_VaranusAlligatorD_01	cycle	1	40	timer:0|hp_below:40|set_flag_var:2	0	arm	0	5000	0		0.0	0.0	0.0	0
233048	IDArena_pvp01_S4_VaranusAlligatorD_01	cycle	1	40	timer:0|hp_below:40|set_flag_var:2	1	skill	18172	0	0	MOST_HATED	0.0	0.0	0.0	0
233048	IDArena_pvp01_S4_VaranusAlligatorD_01	cycle	2	30	timer:0|hp_below:75|set_flag_var:1	0	arm	0	5000	0		0.0	0.0	0.0	0
233048	IDArena_pvp01_S4_VaranusAlligatorD_01	cycle	2	30	timer:0|hp_below:75|set_flag_var:1	1	skill	18170	0	0	MOST_HATED	0.0	0.0	0.0	0
233048	IDArena_pvp01_S4_VaranusAlligatorD_01	cycle	3	21	timer:1	0	arm	1	10000	0		0.0	0.0	0.0	0
233048	IDArena_pvp01_S4_VaranusAlligatorD_01	cycle	3	21	timer:1	1	skill	16673	0	0	MOST_HATED	0.0	0.0	0.0	0
233048	IDArena_pvp01_S4_VaranusAlligatorD_01	cycle	4	10	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
233048	IDArena_pvp01_S4_VaranusAlligatorD_01	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
233048	IDArena_pvp01_S4_VaranusAlligatorD_01	on_enter_attack_state	0	7		1	arm	1	15000	0		0.0	0.0	0.0	0
233048	IDArena_pvp01_S4_VaranusAlligatorD_01	on_enter_attack_state	0	7		2	skill	18156	0	0	MOST_HATED	0.0	0.0	0.0	0
233048	IDArena_pvp01_S4_VaranusAlligatorD_01	on_enter_attack_state	0	7		3	skill	18171	0	0	MOST_HATED	0.0	0.0	0.0	0
233052	IDArena_pvp01_S5_Butler_03	cycle	0	7		0	arm	0	10000	0		0.0	0.0	0.0	0
233052	IDArena_pvp01_S5_Butler_03	cycle	0	7		1	skill	16570	0	0	MOST_HATED	0.0	0.0	0.0	0
233052	IDArena_pvp01_S5_Butler_03	on_enter_attack_state	0	7		0	arm	0	10000	0		0.0	0.0	0.0	0
233052	IDArena_pvp01_S5_Butler_03	on_enter_attack_state	0	7		1	skill	16570	0	0	MOST_HATED	0.0	0.0	0.0	0
233053	IDArena_pvp01_S5_Lich_01	cycle	0	10	timer:0|hp_below:50	0	arm	0	5000	0		0.0	0.0	0.0	0
233053	IDArena_pvp01_S5_Lich_01	cycle	0	10	timer:0|hp_below:50	1	skill	16699	0	0	ME	0.0	0.0	0.0	0
233053	IDArena_pvp01_S5_Lich_01	cycle	1	7	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
233053	IDArena_pvp01_S5_Lich_01	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
233053	IDArena_pvp01_S5_Lich_01	on_enter_attack_state	0	7		1	skill	16574	0	0	MOST_HATED	0.0	0.0	0.0	0
233054	IDArena_pvp01_S5_PricessNamed_03	cycle	0	10	timer:0|hp_between:2:29	0	skill	16698	0	0	MOST_HATED	0.0	0.0	0.0	0
233054	IDArena_pvp01_S5_PricessNamed_03	cycle	0	10	timer:0|hp_between:2:29	1	arm	0	5000	0		0.0	0.0	0.0	0
233054	IDArena_pvp01_S5_PricessNamed_03	cycle	1	7	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
233054	IDArena_pvp01_S5_PricessNamed_03	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
233054	IDArena_pvp01_S5_PricessNamed_03	on_enter_attack_state	0	7		1	skill	18643	0	0	ME	0.0	0.0	0.0	0
233056	IDArena_pvp01_S4_VaranusAlligatorD_02	cycle	0	20	timer:0|hp_between:2:49|set_flag_var:0	0	arm	0	5000	0		0.0	0.0	0.0	0
233056	IDArena_pvp01_S4_VaranusAlligatorD_02	cycle	0	20	timer:0|hp_between:2:49|set_flag_var:0	1	skill	16714	0	0	ME	0.0	0.0	0.0	0
233056	IDArena_pvp01_S4_VaranusAlligatorD_02	cycle	1	10	timer:0	0	arm	0	5000	0		0.0	0.0	0.0	0
233056	IDArena_pvp01_S4_VaranusAlligatorD_02	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
233056	IDArena_pvp01_S4_VaranusAlligatorD_02	on_enter_attack_state	0	7		1	skill	16591	0	0	MOST_HATED	0.0	0.0	0.0	0
233057	IDArena_pvp02_S3_Brax_03	cycle	0	30	timer:0	0	arm	1	12500	0		0.0	0.0	0.0	0
233057	IDArena_pvp02_S3_Brax_03	cycle	0	30	timer:0	1	skill	20064	0	0	ME	0.0	0.0	0.0	0
233057	IDArena_pvp02_S3_Brax_03	cycle	0	30	timer:0	2	skill	20063	0	0	ME	0.0	0.0	0.0	0
233057	IDArena_pvp02_S3_Brax_03	cycle	1	7	timer:1	0	arm	0	7500	0		0.0	0.0	0.0	0
233057	IDArena_pvp02_S3_Brax_03	cycle	1	7	timer:1	1	switch_to	0	0	0	SECOND_MOST_HATED	0.0	0.0	0.0	0
233057	IDArena_pvp02_S3_Brax_03	cycle	1	7	timer:1	2	skill	20062	0	0	ME	0.0	0.0	0.0	0
233057	IDArena_pvp02_S3_Brax_03	on_enter_attack_state	0	7		0	arm	0	7500	0		0.0	0.0	0.0	0
233058	IDArena_pvp02_S3_Tog_03	cycle	0	7	timer:0	0	broadcast	3002	100	0		0.0	0.0	0.0	0
233058	IDArena_pvp02_S3_Tog_03	cycle	0	7	timer:0	1	arm	1	5000	0		0.0	0.0	0.0	0
233058	IDArena_pvp02_S3_Tog_03	cycle	0	7	timer:0	2	switch_to	0	0	0	MOST_HP	0.0	0.0	0.0	0
233058	IDArena_pvp02_S3_Tog_03	cycle	1	7	timer:1	0	skill	20065	0	0	ME	0.0	0.0	0.0	0
233058	IDArena_pvp02_S3_Tog_03	on_message	0	7	message:1001	0	hate	10	0	0		0.0	0.0	0.0	0
233058	IDArena_pvp02_S3_Tog_03	on_message	0	7	message:1001	1	attack	0	0	0		0.0	0.0	0.0	0
233058	IDArena_pvp02_S3_Tog_03	on_message	1	7	message:2002	0	arm	0	6000	0		0.0	0.0	0.0	0
233058	IDArena_pvp02_S3_Tog_03	on_message	2	1	message:2001	0	switch	10000	0	0		0.0	0.0	0.0	0
233061	IDF5_U2_ShulackM_Fi_solo_65_An	cycle	0	24	chance:30|timer:4	0	arm	1	9000	0		0.0	0.0	0.0	0
233061	IDF5_U2_ShulackM_Fi_solo_65_An	cycle	0	24	chance:30|timer:4	1	skill	16532	0	0	MOST_HATED	0.0	0.0	0.0	0
233061	IDF5_U2_ShulackM_Fi_solo_65_An	cycle	1	23	timer:3	0	arm	1	9000	0		0.0	0.0	0.0	0
233061	IDF5_U2_ShulackM_Fi_solo_65_An	cycle	1	23	timer:3	1	skill	16516	0	0	MOST_HATED	0.0	0.0	0.0	0
233061	IDF5_U2_ShulackM_Fi_solo_65_An	cycle	2	22	timer:2	0	arm	3	9000	0		0.0	0.0	0.0	0
233061	IDF5_U2_ShulackM_Fi_solo_65_An	cycle	2	22	timer:2	1	skill	16516	0	0	MOST_HATED	0.0	0.0	0.0	0
233061	IDF5_U2_ShulackM_Fi_solo_65_An	cycle	3	21	timer:1	0	arm	2	9000	0		0.0	0.0	0.0	0
233061	IDF5_U2_ShulackM_Fi_solo_65_An	cycle	3	21	timer:1	1	skill	16516	0	0	MOST_HATED	0.0	0.0	0.0	0
233061	IDF5_U2_ShulackM_Fi_solo_65_An	cycle	4	20	timer:0	0	arm	1	13000	0		0.0	0.0	0.0	0
233061	IDF5_U2_ShulackM_Fi_solo_65_An	cycle	4	20	timer:0	1	skill	16532	0	0	MOST_HATED	0.0	0.0	0.0	0
233061	IDF5_U2_ShulackM_Fi_solo_65_An	on_enter_attack_state	0	7		0	arm	0	8000	0		0.0	0.0	0.0	0
233062	IDF5_U2_ShulackF_Pr_solo_65_An	cycle	0	24	chance:30|timer:4	0	arm	1	9000	0		0.0	0.0	0.0	0
233062	IDF5_U2_ShulackF_Pr_solo_65_An	cycle	0	24	chance:30|timer:4	1	skill	16633	0	0	MOST_HATED	0.0	0.0	0.0	0
233062	IDF5_U2_ShulackF_Pr_solo_65_An	cycle	1	23	timer:3	0	arm	1	9000	0		0.0	0.0	0.0	0
233062	IDF5_U2_ShulackF_Pr_solo_65_An	cycle	1	23	timer:3	1	skill	18814	0	0	MOST_HATED	0.0	0.0	0.0	0
233062	IDF5_U2_ShulackF_Pr_solo_65_An	cycle	2	22	timer:2	0	arm	3	9000	0		0.0	0.0	0.0	0
233062	IDF5_U2_ShulackF_Pr_solo_65_An	cycle	2	22	timer:2	1	skill	18814	0	0	MOST_HATED	0.0	0.0	0.0	0
233062	IDF5_U2_ShulackF_Pr_solo_65_An	cycle	3	21	timer:1	0	arm	2	9000	0		0.0	0.0	0.0	0
233062	IDF5_U2_ShulackF_Pr_solo_65_An	cycle	3	21	timer:1	1	skill	18814	0	0	MOST_HATED	0.0	0.0	0.0	0
233062	IDF5_U2_ShulackF_Pr_solo_65_An	cycle	4	20	timer:0	0	arm	1	7000	0		0.0	0.0	0.0	0
233062	IDF5_U2_ShulackF_Pr_solo_65_An	cycle	4	20	timer:0	1	skill	16633	0	0	MOST_HATED	0.0	0.0	0.0	0
233062	IDF5_U2_ShulackF_Pr_solo_65_An	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
233063	IDF5_U2_ShulackF_Gu_solo_65_An	cycle	0	24	chance:30|timer:4	0	arm	1	12000	0		0.0	0.0	0.0	0
233063	IDF5_U2_ShulackF_Gu_solo_65_An	cycle	0	24	chance:30|timer:4	1	skill	16545	0	0	MOST_HATED	0.0	0.0	0.0	0
233063	IDF5_U2_ShulackF_Gu_solo_65_An	cycle	1	23	timer:3	0	arm	1	10000	0		0.0	0.0	0.0	0
233063	IDF5_U2_ShulackF_Gu_solo_65_An	cycle	1	23	timer:3	1	skill	16660	0	0	MOST_HATED	0.0	0.0	0.0	0
233063	IDF5_U2_ShulackF_Gu_solo_65_An	cycle	2	22	timer:2	0	arm	3	10000	0		0.0	0.0	0.0	0
233063	IDF5_U2_ShulackF_Gu_solo_65_An	cycle	2	22	timer:2	1	skill	16660	0	0	MOST_HATED	0.0	0.0	0.0	0
233063	IDF5_U2_ShulackF_Gu_solo_65_An	cycle	3	21	timer:1	0	arm	2	10000	0		0.0	0.0	0.0	0
233063	IDF5_U2_ShulackF_Gu_solo_65_An	cycle	3	21	timer:1	1	skill	16660	0	0	MOST_HATED	0.0	0.0	0.0	0
233063	IDF5_U2_ShulackF_Gu_solo_65_An	cycle	4	20	timer:0	0	arm	1	12000	0		0.0	0.0	0.0	0
233063	IDF5_U2_ShulackF_Gu_solo_65_An	cycle	4	20	timer:0	1	skill	16545	0	0	MOST_HATED	0.0	0.0	0.0	0
233063	IDF5_U2_ShulackF_Gu_solo_65_An	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
233064	IDF5_U2_ShulackM_As_solo_65_An	cycle	0	24	timer:4	0	arm	0	8000	0		0.0	0.0	0.0	0
233064	IDF5_U2_ShulackM_As_solo_65_An	cycle	0	24	timer:4	1	skill	16540	0	0	MOST_HATED	0.0	0.0	0.0	0
233064	IDF5_U2_ShulackM_As_solo_65_An	cycle	1	23	timer:3	0	arm	4	10000	0		0.0	0.0	0.0	0
233064	IDF5_U2_ShulackM_As_solo_65_An	cycle	1	23	timer:3	1	skill	16678	0	0	MOST_HATED	0.0	0.0	0.0	0
233064	IDF5_U2_ShulackM_As_solo_65_An	cycle	2	22	timer:2	0	arm	3	8000	0		0.0	0.0	0.0	0
233064	IDF5_U2_ShulackM_As_solo_65_An	cycle	2	22	timer:2	1	skill	16540	0	0	MOST_HATED	0.0	0.0	0.0	0
233064	IDF5_U2_ShulackM_As_solo_65_An	cycle	3	21	timer:1	0	arm	2	8000	0		0.0	0.0	0.0	0
233064	IDF5_U2_ShulackM_As_solo_65_An	cycle	3	21	timer:1	1	skill	16540	0	0	MOST_HATED	0.0	0.0	0.0	0
233064	IDF5_U2_ShulackM_As_solo_65_An	cycle	4	20	timer:0	0	arm	1	12000	0		0.0	0.0	0.0	0
233064	IDF5_U2_ShulackM_As_solo_65_An	cycle	4	20	timer:0	1	skill	16782	0	0	MOST_HATED	0.0	0.0	0.0	0
233064	IDF5_U2_ShulackM_As_solo_65_An	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
233065	IDF5_U2_ShulackF_As_solo_warden_65_An	cycle	0	24	timer:4	0	arm	0	8000	0		0.0	0.0	0.0	0
233065	IDF5_U2_ShulackF_As_solo_warden_65_An	cycle	0	24	timer:4	1	skill	16540	0	0	MOST_HATED	0.0	0.0	0.0	0
233065	IDF5_U2_ShulackF_As_solo_warden_65_An	cycle	1	23	timer:3	0	arm	4	10000	0		0.0	0.0	0.0	0
233065	IDF5_U2_ShulackF_As_solo_warden_65_An	cycle	1	23	timer:3	1	skill	16678	0	0	MOST_HATED	0.0	0.0	0.0	0
233065	IDF5_U2_ShulackF_As_solo_warden_65_An	cycle	2	22	timer:2	0	arm	3	8000	0		0.0	0.0	0.0	0
233065	IDF5_U2_ShulackF_As_solo_warden_65_An	cycle	2	22	timer:2	1	skill	16540	0	0	MOST_HATED	0.0	0.0	0.0	0
233065	IDF5_U2_ShulackF_As_solo_warden_65_An	cycle	3	21	timer:1	0	arm	2	8000	0		0.0	0.0	0.0	0
233065	IDF5_U2_ShulackF_As_solo_warden_65_An	cycle	3	21	timer:1	1	skill	16540	0	0	MOST_HATED	0.0	0.0	0.0	0
233065	IDF5_U2_ShulackF_As_solo_warden_65_An	cycle	4	20	timer:0	0	arm	1	12000	0		0.0	0.0	0.0	0
233065	IDF5_U2_ShulackF_As_solo_warden_65_An	cycle	4	20	timer:0	1	skill	16782	0	0	MOST_HATED	0.0	0.0	0.0	0
233065	IDF5_U2_ShulackF_As_solo_warden_65_An	on_enter_attack_state	0	7		0	arm	0	5000	0		0.0	0.0	0.0	0
233065	IDF5_U2_ShulackF_As_solo_warden_65_An	on_enter_attack_state	0	7		1	broadcast	21253	10	0		0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	cycle	0	26	timer:6	0	arm	2	15000	0		0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	cycle	0	26	timer:6	1	skill	20703	0	0	MOST_HATED	0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	cycle	1	25	timer:5	0	arm	6	7000	0		0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	cycle	1	25	timer:5	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	cycle	2	24	timer:4	0	arm	5	15000	0		0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	cycle	2	24	timer:4	1	skill	20703	0	0	MOST_HATED	0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	cycle	3	23	timer:3	0	arm	4	7000	0		0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	cycle	3	23	timer:3	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	cycle	4	22	timer:2	0	arm	3	10000	0		0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	cycle	4	22	timer:2	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	cycle	5	21	timer:1	0	arm	2	7000	0		0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	cycle	5	21	timer:1	1	skill	17294	0	0	MOST_HATED	0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	cycle	6	20	timer:0	0	arm	1	10000	0		0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	cycle	6	20	timer:0	1	skill	20703	0	0	MOST_HATED	0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	on_enter_attack_state	0	7		0	arm	0	7000	0		0.0	0.0	0.0	0
233066	IDF5_U2_VriRP_Fi_solo_65_An2	on_enter_attack_state	0	7		1	skill	16517	0	0	ME	0.0	0.0	0.0	0
