uses	world	expression
2	LDF4_Advance	(vc_l > 0) && (li_killer_v08 > 9)
2	LDF4_Advance	(vc_l > 0) && (li_killer_v09 > 4)
2	LDF4_Advance	(vc_l > 0) && (li_killer_v09 > 5)
2	LDF4_Advance	(vd_d > 0) && (da_killer_v01 > 5)
2	LDF4_Advance	(vd_l > 0) && (li_killer_v01 > 5)
2	IDLDF5_Under_02_War	01_Round_On == 1
2	IDSweep	1STAGE_2START>=2
2	IDSweep	1STAGE_END>=1
2	IDAb1_Heroes_D	1st_door == 1
2	IDAb1_Heroes_D	2nd_door == 2
2	IDAb1_Heroes_D	3rd_door == 3
2	IDAb1_Heroes_D	4th_door == 4
2	lf4	A5_WINDBOX_ON == 1
2	IDLuna_siege	ALLSTAGE_END==1
2	idabre_core	ArtifactCore_Die == 3
2	idabre_core	Artifact_Dark_Spawn == 1
2	idabre_core	Artifact_Despawn == 1
2	idabre_core	Artifact_Light_Spawn == 1
2	lf4	B2_WINDBOX_ON == 1
2	lf4	B3_WINDBOX_ON == 1
2	lf4	B8_WINDBOX_ON == 1
2	idarena	BONUS_S6_L >= 1
2	IDSeal_Q	BOSSROOM == 2
2	IDSeal	BOSS_ROOM == 1
2	IDLDF5_Under_01_War	BaseTakeDark_1_1 >= 1
2	IDLDF5_Under_01_War	BaseTakeDark_1_2 >= 1
2	IDLDF5_Under_01_War	BaseTakeDark_1_3 >= 1
2	IDLDF5_Under_01_War	BaseTakeDark_1_4 >= 1
2	IDLDF5_Under_01_War	BaseTakeLight_1_1 >= 1
2	IDLDF5_Under_01_War	BaseTakeLight_1_2 >= 1
2	IDLDF5_Under_01_War	BaseTakeLight_1_3 >= 1
2	IDLDF5_Under_01_War	BaseTakeLight_1_4 >= 1
2	IDLDF5_Under_01_War	Battle_2 == 1
2	IDLDF5_Under_01_War	Battle_3 == 1
2	IDLDF4Re_01	Boss_cond == 0
2	IDLDF4Re_01	Boss_cond == 1
2	IDLDF4Re_01	Boss_cond == 2
2	IDLDF4Re_01	Boss_cond == 3
2	lf4	C5_WINDBOX_ON == 1
2	IDLDF5_Under_03	CANNON_01 == 1
2	IDLDF5_Under_03	CANNON_02 == 1
2	IDLDF5_Under_03	CANNON_03 == 1
2	IDLDF5_Under_03	CANNON_04 == 1
2	housing_lf_personal	CHALLENGE_504
2	housing_lf_personal	CHALLENGE_506
2	housing_lf_personal	CHALLENGE_508
2	housing_lf_personal	CHALLENGE_510
2	housing_lf_personal	CHALLENGE_512
2	housing_lf_personal	CHALLENGE_514
2	housing_lf_personal	CHALLENGE_516
2	housing_lf_personal	CHALLENGE_518
2	housing_lf_personal	CHALLENGE_520
2	housing_lf_personal	CHALLENGE_522
2	housing_lf_personal	CHALLENGE_524
2	housing_lf_personal	CHALLENGE_526
2	housing_lf_personal	CHALLENGE_528
2	housing_lf_personal	CHALLENGE_530
2	housing_lf_personal	CHALLENGE_532
2	housing_lf_personal	CHALLENGE_534
2	housing_lf_personal	CHALLENGE_536
2	housing_lf_personal	CHALLENGE_538
2	housing_lf_personal	CHALLENGE_540
2	housing_lf_personal	CHALLENGE_542
2	housing_lf_personal	CHALLENGE_544
2	housing_lf_personal	CHALLENGE_546
2	housing_lf_personal	CHALLENGE_548
2	housing_lf_personal	CHALLENGE_550
2	housing_lf_personal	CHALLENGE_552
2	housing_df_personal	CHALLENGE_604
2	housing_df_personal	CHALLENGE_606
2	housing_df_personal	CHALLENGE_608
2	housing_df_personal	CHALLENGE_610
2	housing_df_personal	CHALLENGE_612
2	housing_df_personal	CHALLENGE_614
2	housing_df_personal	CHALLENGE_616
2	housing_df_personal	CHALLENGE_618
2	housing_df_personal	CHALLENGE_620
2	housing_df_personal	CHALLENGE_622
2	housing_df_personal	CHALLENGE_624
2	housing_df_personal	CHALLENGE_626
2	housing_df_personal	CHALLENGE_628
2	housing_df_personal	CHALLENGE_630
2	housing_df_personal	CHALLENGE_632
2	housing_df_personal	CHALLENGE_634
2	housing_df_personal	CHALLENGE_636
2	housing_df_personal	CHALLENGE_638
2	housing_df_personal	CHALLENGE_640
2	housing_df_personal	CHALLENGE_642
2	housing_df_personal	CHALLENGE_644
2	housing_df_personal	CHALLENGE_646
2	housing_df_personal	CHALLENGE_648
2	housing_df_personal	CHALLENGE_650
2	housing_df_personal	CHALLENGE_652
2	idarena	Condition_S10 >= 21
2	idarena	Condition_S10 >= 22
2	idasteria_iu_party	Condition_S1==2
2	idarena	Condition_S1_D >= 3
2	idarena	Condition_S1_D >= 4
2	idarena	Condition_S1_D >= 5
2	idarena	Condition_S1_D >= 6
2	idarena_solo	Condition_S1_D>=3
2	idarena_solo	Condition_S1_D>=6
2	idarena	Condition_S1_L >= 3
2	idarena	Condition_S1_L >= 4
2	idarena	Condition_S1_L >= 5
2	idarena	Condition_S1_L >= 6
2	idarena_solo	Condition_S1_L>=3
2	idarena_solo	Condition_S1_L>=6
2	idarena_solo	Condition_S2A>=4
2	idarena_solo	Condition_S2B>=3
2	idarena	Condition_S2_D >= 14
2	idarena	Condition_S2_D >= 8
2	idarena	Condition_S2_L >= 14
2	idarena	Condition_S2_L >= 8
2	idarena	Condition_S4 >= 17
2	idarena	Condition_S4 >= 30
2	iddf2flying_event01	Condition_S4>=1
2	idarena_solo	Condition_S4A>=5
2	idarena_solo	Condition_S4A>=6
2	idarena_solo	Condition_S4B>=5
2	idarena_solo	Condition_S4B>=6
2	idarena	Condition_S5_D == 7
2	idarena	Condition_S5_D == 9
2	idarena	Condition_S5_D >= 6
2	idarena	Condition_S5_D >= 7
2	idarena	Condition_S5_D >= 8
2	idarena	Condition_S5_D >= 9
2	idarena_solo	Condition_S5_D>=1
2	idarena_solo	Condition_S5_D>=2
2	idarena	Condition_S5_L >= 11
2	idarena	Condition_S5_L >= 17
2	idarena_solo	Condition_S5_L>=1
2	idarena_solo	Condition_S5_L>=2
2	idarena_solo	Condition_S6>=1
2	idarena	Condition_S7_D >= 2
2	idarena	Condition_S7_D >= 3
2	idarena	Condition_S7_D >= 4
2	idarena	Condition_S7_D >= 5
2	idarena	Condition_S7_L >= 2
2	idarena	Condition_S7_L >= 3
2	idarena	Condition_S7_L >= 4
2	idarena	Condition_S7_L >= 5
2	idarena	Condition_S8 >= 2
2	idarena	Condition_S8 >= 3
2	idarena	Condition_S8 >= 4
2	idarena	Condition_S8 >= 5
2	idarena	Condition_S9 >= 1
2	idarena	Condition_S9 >= 2
2	idarena	Condition_S9 >= 5
2	idarena	Condition_S9 >= 6
2	idasteria_iu_party	Condition_TALK==1
2	idasteria_iu_party	Condition_TALK==2
2	IDSeal	DARKSUN == 1
2	IDSeal	DARKSUN == 2
2	df2	DF2_1_Village==2
2	df6	DF6_QuestNPC_Spawn == 1
2	iddreadgion_03	DSWITCH_1_DESTROYED == 1
2	iddreadgion_03	DSWITCH_2_DESTROYED == 1
2	IDLDF5_Fortress_Re	Dark_KillArea_A >=1
2	IDLDF5_Fortress_Re	Dark_KillArea_B >=1
2	df3	DirectPortalDest_20 == 0
2	df3	DirectPortalDest_22 == 0
2	df3	DirectPortalDest_24 == 0
2	lf3	DirectPortalDest_29 == 0
2	lf3	DirectPortalDest_30 == 0
2	IDLDF5_Under_01_War	Drakan == 1
2	IDLDF5_Under_01_War	Drakan == 2
2	idf4re_drana	Drana_3rd_Boss_gate == 1
2	IDLuna_def	EXP_SPAWN_01==1
2	IDLuna_def	EXP_SPAWN_02==1
2	IDLuna_def	EXP_SPAWN_03==1
2	IDLuna_def	EXP_SPAWN_04==1
2	IDLuna_def	EXP_SPAWN_05==1
2	IDLuna_def	EXP_SPAWN_06==1
2	IDLuna_def	EXP_SPAWN_07==1
2	ldf5_fortress	GH_Shield_Off01 == 2
2	idab1_dreadgion	IDAB1_Dreadgion_TELEPORT_17MINUTESLATER == 1
2	iddf3_dragon	IDDF3_Dragon_Fx1 == 1
2	iddf3_dragon	IDDF3_Dragon_Fx2 == 1
2	iddf3_dragon	IDDF3_Dragon_Fx3 == 1
2	iddf3_dragon	IDDF3_dragon_t_boss == 4
2	iddf3_dragon	IDDF3_dragon_t_waveend == 3
2	IDElemental_2_E	IDElemental_2_E_EXIT == 1
2	idelim	IDElim_2F_Rescue == 1
2	idf4re_drana	IDF4Re_Dra_01_On_See == 1
2	idf4re_drana	IDF4Re_Dra_03_Boss_Kill >= 1
2	IDF6_OP	IDF6_RACE_D ==1
2	IDF6_OP	IDF6_RACE_L ==1
2	idtiamat_2	IDTIAMAT_TELEPORT_T2 == 1
2	IDTransform	IDTransform_A_Reward == 1
2	IDTransform	IDTransform_B_Reward == 1
2	IDTransform	IDTransform_C_Reward == 1
2	IDTransform	IDTransform_D_Reward == 1
2	IDTransform	IDTransform_F_Reward == 1
2	IDTransform	IDTransform_S_Reward == 1
2	idyun	InvisibleWall2 == 1
2	idtiamat_2	KAISINEL_AVATAR_SPAWN == 1
2	idtiamat_2	KAISINEL_AVATAR_SPAWN == 2
2	idtiamat_2	KAISINEL_SPAWN == 1
2	idtiamat_2	KALYNDI_SPAWN == 1
2	idyun	Kuhara_Die == 1
2	idabre_core	LightDark_Spawn == 1
2	IDLDF5_Fortress_Re	Light_KillArea_A >=1
2	IDLDF5_Fortress_Re	Light_KillArea_B >=1
2	idtiamat_2	MARCHUTAN_AVATAR_SPAWN == 1
2	idtiamat_2	MARCHUTAN_AVATAR_SPAWN == 2
2	idtiamat_2	MARCHUTAN_SPAWN == 1
2	iddreadgion_03	NAMED_KILLED_D == 1
2	iddreadgion_03	NAMED_KILLED_L == 1
2	iddreadgion_03	Namedkilled >= 8
2	idabre_core	NmdD_Spawn == 1
2	idabre_core	NmdD_Spawn_Hard == 1
2	idabgated2	Q_IdSpawn_On == 2
2	idtiamat_2	RELIC_SPAWN == 1
2	IDLDF5_Under_03_H	RESOURCE == 1
2	idldf5b_td	Race == 2(Race == 2) && (Wave_Z1 <= 4)
2	IDEternity_01	Road_Setting == 1
2	idarena_pvp01	S1_BOX >= 1
2	idarena_pvp01	S1_BOX >= 2
2	idarena_pvp01	S2_BOX >= 1
2	idarena_pvp01	S2_BOX >= 2
2	idarena_pvp01	S3_BOX >= 2
2	IDEternity_Q	SCENE < 7
2	IDEternity_Q	SCENE >= 2
2	IDEternity_Q	SCENE >= 7
2	idldf5b_td	SIGNAL_TOWER == 1
2	idldf5b_td	SIGNAL_TOWER == 2
2	idarena	STAGE3_OVER >= 2
2	idarena_solo	STAGE4_OVER>=1
2	idarena_solo	STAGE4_START>=1
2	IDSeal	SUB_WAVE == 1
2	IDSeal	SUB_WAVE == 5
2	IDSeal	SUB_WAVE == 9
2	idtiamat_2	SURUKANAFALLING == 2
2	idab1_dreadgion	SWITCH_1_DESTROYED == 1
2	idab1_dreadgion	SWITCH_2_DESTROYED == 1
2	idldf5b_td	SpawnPointGrouptest4 == 1
2	idldf5b_td	SpawnPointGrouptest5 == 1
2	idldf5b_td	SpawnPointGrouptest6 == 1
2	idldf5b_td	SpawnPointGrouptest8 == 1
2	idtiamat_2	TELEPORT_FUTUREIN1 == 1
2	idtiamat_2	TELEPORT_FUTUREIN2 == 1
2	idtiamat_2	TELEPORT_FUTUREIN3 == 1
2	idtiamat_2	TELEPORT_FUTUREIN4 == 1
2	idtiamat_2	TIAMATSHEILD_SPAWN == 1
2	idtiamat_2	TIAMAT_GROUND_SPAWN == 1
2	idtiamat_2	TIAMAT_SPAWN == 1
2	idtiamat_2	TIAMAT_SPAWN == 2
2	idtiamat_2	TIAMAT_SPAWN == 3
2	idtiamat_2	TIAMAT_TREASUREBOX == 1
2	Test_TagMatch	TIMEATTACK == 1
2	IDLuna_def	TIMEATTACK_PLAY_START>=1
2	iddreadgion_03	TSWITCH_1_DESTROYED == 1
2	iddreadgion_03	TSWITCH_2_DESTROYED == 1
2	dc1	TestServer_Cond == 1
2	IDSeal	VRITRA_SUM_01 == 2
2	lf4	WORLDRAID_01 == 0
2	ldf5a	WORLDRAID_02 == 0
2	IDEvent_def	Wave_1_Start == 1
2	IDRaksha_solo	Wave_C_Clear >= 28
2	idldf5b_td	Wave_Z2_S2 == 1
2	idldf5b_td	Wave_Z2_S3 == 1
2	LDF4_Advance	WorldRaid_underpass_0032 == 1
2	LDF4_Advance	WorldRaid_underpass_0033 == 1
2	LDF4_Advance	WorldRaid_underpass_0035 == 1
2	LDF4_Advance	WorldRaid_underpass_0036 == 1
2	LDF4_Advance	WorldRaid_underpass_0037 == 1
2	ldf5b	WorldRaid_underpass_100 == 1
2	ldf5b	WorldRaid_underpass_102 == 1
2	ldf5b	WorldRaid_underpass_104 == 1
2	ldf5b	WorldRaid_underpass_105 == 1
2	ldf5b	WorldRaid_underpass_106 == 1
2	ldf5b	WorldRaid_underpass_107 == 1
2	ldf5b	WorldRaid_underpass_108 == 1
2	ldf5b	WorldRaid_underpass_109 == 1
2	ldf5b	WorldRaid_underpass_110 == 1
2	ldf5b	WorldRaid_underpass_111 == 1
2	ldf5b	WorldRaid_underpass_300 == 1
2	ldf5b	WorldRaid_underpass_301 == 1
2	ldf5b	WorldRaid_underpass_302 == 1
2	ldf5b	WorldRaid_underpass_303 == 1
2	ldf5b	WorldRaid_underpass_304 == 1
2	ldf5b	WorldRaid_underpass_305 == 1
2	LDF4_Advance	WorldRaid_underpass_308 == 1
2	LDF4_Advance	WorldRaid_underpass_309 == 1
2	LDF4_Advance	WorldRaid_underpass_310 == 1
2	LDF4_Advance	WorldRaid_underpass_311 == 1
2	LDF4_Advance	WorldRaid_underpass_312 == 1
2	LDF4_Advance	WorldRaid_underpass_313 == 1
2	LDF4_Advance	WorldRaid_underpass_314 == 1
2	LDF4_Advance	WorldRaid_underpass_315 == 1
2	LDF4_Advance	WorldRaid_underpass_316 == 1
2	LDF4_Advance	WorldRaid_underpass_317 == 1
2	IDTransform	a_path_01 > 1
2	iddf2a_adma	adma_t_boss == 1
2	iddf2a_adma	adma_t_boss == 2
2	idlf1	avanq_die == 1
2	IDTransform	boss > 2
2	IDAb1_Ere	boss_e_kill == 1
2	IDAb1_Ere	boss_h_kill == 1
2	IDAb1_Heroes_D	boss_magic == 1
2	IDAb1_Heroes_D	boss_magic == 2
2	IDAb1_Heroes_D	boss_magic == 3
2	IDAb1_Heroes_D	boss_magic == 4
2	IDAb1_Heroes_D	boss_magic == 5
2	IDAb1_Heroes_D	boss_magic == 6
2	IDAb1_Ere	boss_n_kill == 1
2	IDAb1_Heroes_D	boss_piece_on == 5
2	IDAb1_Heroes_D	boss_spawn == 1
2	IDEternity_03	bossend == 1
2	IDEternity_03	bosspotal == 2
2	IDEternity_03	bosspotal == 4
2	IDEternity_03	bosspotal == 6
2	idldf5_under_02	cFireCannonA == 1
2	idldf5_under_02	cSetPortal == 3
2	idruneweapon	cSetVritra10==1
2	idruneweapon	cSetVritra2==1
2	idruneweapon	cSetVritra4==1
2	idruneweapon	cSetVritra6==1
2	idldf5_under_02	cWindBoxP == 1
2	IDTransform	c_path_01 > 1
2	IDEvent_Solo	chase_on == 10
2	IDEvent_Solo	chase_on == 12
2	IDEvent_Solo	chase_on == 6
2	IDEvent_Solo	chase_on == 8
2	idldf5_under_02	chkBOSS == 1
2	idldf5_under_02	chkBOSS == 2
2	idldf5_under_02	chkSN == 2
2	IDF6_LF1	con_C01 == 1
2	IDF6_LF1	con_D01 == 1
2	IDF6_LF1	con_alarm01_80 ==1
2	IDF6_LF1	con_alarm02_50 ==1
2	IDF6_LF1	con_alarm03_80 ==1
2	IDF6_LF1	con_bari01_80 ==1
2	IDF6_LF1	con_bari02_50 ==1
2	IDF6_LF1	con_bari03_80 ==1
2	IDF6_LF1	con_bari04_80 ==1
2	IDF6_LF1	con_barri_wall02 == 1
2	IDF6_LF1	con_barri_wall03 == 1
2	IDF6_LF1	con_barri_wall05 == 1
2	IDF6_LF1	con_barri_wall06 == 1
2	IDF6_LF1	con_barri_wall08 == 1
2	IDF6_LF1	con_barri_wall10 == 1
2	IDF6_LF1	con_start_D_01 == 1
2	IDF6_LF1	con_start_L_01 == 1
2	IDAb1_Heroes_D	defend == 1
2	IDAb1_Heroes_D	defend == 2
2	IDAb1_Heroes_D	defend == 3
2	IDAb1_Heroes_D	defend == 4
2	IDAb1_Heroes_D	defend_wave == 1
2	df6	df6_bonus_3rd_01 == 1
2	df6	df6_bonus_3rd_02 == 1
2	df6	df6_bonus_3rd_03 == 1
2	df6	df6_bonus_3rd_04 == 1
2	df6	df6_event_tel_b == 1
2	df6	df6_event_tel_b2 == 1
2	df6	df6_event_tel_c == 1
2	df6	df6_event_tel_d == 1
2	df6	df6_event_tel_e == 1
2	df6	df6_event_tel_f == 1
2	df6	df6_event_tel_f2 == 1
2	df6	df6_event_tel_g == 1
2	df6	df6_event_tel_h == 1
2	df6	df6_event_tel_i == 1
2	IDAbRe_Core_03	doll_time == 2
2	IDAbRe_Core_03	doll_time == 3
2	idstation	door_01 == 5
2	idstation	door_02 < 7
2	IDTransform	door_open == 1
2	idyun	dooropen == 2
2	IDAb1_Ere	equip == 1
2	IDF6_Q	f6_mission_spawn == 1
2	IDF6_Q	f6_mission_spawn == 2
2	ab1	finalarti == 2
2	ab1	finalarti == 3
2	ab1	finalarti == 5
2	ab1	finalarti == 6
2	ab1	finalarti == 7
2	IDInfinity	floor_02 == 1
2	IDInfinity	floor_04 >= 1
2	IDInfinity	floor_12 >= 1
2	IDInfinity	floor_14 >= 1
2	IDInfinity	floor_17 >= 1
2	IDInfinity	floor_26 >= 1
2	IDInfinity	floor_32 >= 1
2	IDInfinity	floor_34 >= 1
2	IDInfinity	floor_34_explosion >= 5
2	IDInfinity	floor_36 >= 1
2	IDInfinity	floor_40 == 1
2	idldf5re_solo	game==2
2	IDEternity_03	heartdown == 1
2	IDLegion	hidden_on == 1
2	IDLegion	hidden_on == 2
2	IDLegion	hidden_on == 3
2	IDLegion	hidden_on == 4
2	IDEternity_02	ideternity_02_d_button == 2
2	IDEternity_02	ideternity_02_fly == 2
2	IDEternity_02	ideternity_02_fly == 4
2	IDEternity_02	ideternity_02_save_01 == 2
2	IDEternity_02	ideternity_02_save_02 == 2
2	IDEternity_02	ideternity_02_save_03 == 2
2	IDEternity_02	ideternity_02_save_04 == 2
2	IDEternity_02	ideternity_02_teleport_01 == 1
2	IDLuna_def	idluna_def_barricade_01>=1
2	IDLuna_def	idluna_def_barricade_02>=1
2	IDLuna_def	idluna_def_barricade_03>=1
2	IDRaksha_solo	idraksha_clear == 1
2	IDRaksha_solo	idraksha_nmd_despawn == 1
2	DF4_M	ldf4_sp_craid_msg == 1
2	DF4_M	ldf4_sp_craid_msg == 2
2	DF4_M	ldf4_sp_craid_on == 3
2	DF4_M	ldf4_sp_craid_on == 4
2	IDAb1_Ere	main_destroy == 4
2	idldf5_under_01	mboss_die == 3
2	idyun	named == 1
2	idyun	named == 1 && named == 2
2	IDEternity_02	named_03 == 2
2	IDEternity_02	named_die_01 == 1
2	IDEternity_War	people_expand_con >= 2
2	IDEternity_War	people_expand_con >= 3
2	IDEternity_02	polymorph_end == 2
2	test_basic_mj	potal == 1
2	IDAb1_Ere	prison1 == 1
2	IDAb1_Ere	prison4 == 1
2	IDAb1_Ere	prison5 == 1
2	idldf5_under_01	ra_as_run == 1
2	idldf5_under_01	ra_as_run == 2
2	idldf5_under_01	ra_as_run == 3
2	idldf5_under_01	ra_as_run == 4
2	idldf5_under_01	ra_as_run == 5
2	idldf5_under_01	ra_as_spawn == 1
2	idldf5_under_01	ra_as_spawn == 2
2	idldf5_under_01	ra_as_spawn == 3
2	idldf5_under_01	ra_as_spawn == 4
2	idldf5_under_01	ra_pr_run == 1
2	idldf5_under_01	ra_pr_run == 2
2	idldf5_under_01	ra_pr_run == 3
2	idldf5_under_01	ra_pr_run == 4
2	idldf5_under_01	ra_pr_run == 5
2	idldf5_under_01	ra_pr_spawn == 1
2	idldf5_under_01	ra_pr_spawn == 2
2	idldf5_under_01	ra_pr_spawn == 3
2	idldf5_under_01	ra_pr_spawn == 4
2	idldf5_under_01	ra_wi_run == 1
2	idldf5_under_01	ra_wi_run == 2
2	idldf5_under_01	ra_wi_run == 3
2	idldf5_under_01	ra_wi_run == 4
2	idldf5_under_01	ra_wi_run == 5
2	idldf5_under_01	ra_wi_spawn == 1
2	idldf5_under_01	ra_wi_spawn == 2
2	idldf5_under_01	ra_wi_spawn == 3
2	idldf5_under_01	ra_wi_spawn == 4
2	IDAbRe_Core_03	resurrect_statue == 2
2	IDAbRe_Core_03	resurrect_time == 1
2	IDAbRe_Core_03	resurrect_time == 2
2	IDTransform	save < 2
2	IDTransform	save < 3
2	IDEternity_03	sbdoor == 1
2	iddc1_dreadgion	set_sub_key_D == 2
2	idlc1_dreadgion	set_sub_key_L == 2
2	test_basic_mj	set_trap >= 2
2	test_basic_mj	set_trap >= 3
2	test_basic_mj	set_trap >= 4
2	test_basic_mj	set_trap >= 5
2	idlf1	svanq_die == 1
2	IDEternity_03	teleporter == 1
2	IDEternity_03	teleporter == 10
2	IDEternity_03	teleporter == 2
2	IDEternity_03	teleporter == 3
2	IDEternity_03	teleporter == 4
2	IDEvent_Solo	time_attack_spawn01 == 1
2	IDEvent_Solo	time_attack_spawn02 == 1
2	IDEvent_Solo	time_attack_spawn03 == 1
2	IDEvent_Solo	time_attack_spawn04 == 1
2	ab1	tower_a == 1
2	ab1	tower_a == 2
2	ab1	tower_a == 3
2	ab1	tower_b == 1
2	ab1	tower_b == 2
2	ab1	tower_b == 3
2	ab1	tower_c == 1
2	ab1	tower_c == 2
2	ab1	tower_c == 3
2	ab1	tower_d == 1
2	ab1	tower_d == 2
2	ab1	tower_d == 3
2	idstation	tower_die == 3
2	ab1	tower_e == 1
2	ab1	tower_e == 2
2	ab1	tower_e == 3
2	GAb1_01	v02 == 11
2	GAb1_01	v02 == 16
2	GAb1_01	v02 == 21
2	GAb1_01	v02 == 6
2	ldf5a	v07ctrl==1
2	ldf5a	v07ctrl==2
2	ldf5a	v07ctrl==3
2	ldf5b	v10ctrl==1
2	ldf5b	v10ctrl==2
2	ldf5b	v10ctrl==3
2	ldf5b	v11ctrl==1
2	ldf5b	v11ctrl==2
2	ldf5b	v11ctrl==3
2	ldf5b	v12ctrl==1
2	ldf5b	v12ctrl==2
2	ldf5b	v12ctrl==3
2	ldf5b	v13ctrl==1
2	ldf5b	v13ctrl==2
2	ldf5b	v13ctrl==3
2	ldf5b	v14ctrl==1
2	ldf5b	v14ctrl==2
2	ldf5b	v14ctrl==3
2	ldf5b	v15ctrl==1
2	ldf5b	v15ctrl==2
2	ldf5b	v15ctrl==3
2	ldf5b	v16ctrl==1
2	ldf5b	v16ctrl==2
2	ldf5b	v16ctrl==3
2	ldf5b	v17ctrl==1
2	ldf5b	v17ctrl==2
2	ldf5b	v17ctrl==3
2	ldf5b	v18ctrl==1
2	ldf5b	v18ctrl==2
2	ldf5b	v18ctrl==3
2	ldf5b	v19ctrl==1
2	ldf5b	v19ctrl==2
2	ldf5b	v19ctrl==3
2	LDF4_Advance	village_da_js == 2
2	LDF4_Advance	village_dr_js == 1
2	IDEternity_03	waveend == 70
1	dc1	( SpecialServer_Cond == 0 ) && ( DC1_FOBJ_FrozenPot_Q20530 == 1 )
1	lc1	( SpecialServer_Cond == 0 ) && ( LC1_FOBJ_FrozenPot_Q10530 == 1 )
1	IDEvent_def	( Wave_1_Start == 1 ) && ( SpecialServer_Cond == 0 )
1	IDEvent_def	( Wave_1_Start == 1 ) && ( SpecialServer_Cond == 1 )
1	df2a	( WorldRaid_DF2a_SP_04 == 1 ) || ( WorldRaid_DF2a_SP_08 == 1 ) || ( WorldRaid_DF2a_SP_12 == 1 ) || ( WorldRaid_DF2a_SP_16 == 1 )
1	df2a	( WorldRaid_DF2a_SP_20 == 1 ) || ( WorldRaid_DF2a_SP_24 == 1 ) || ( WorldRaid_DF2a_SP_28 == 1 )
1	df3	( WorldRaid_DF3_SP_02 == 1 ) || ( WorldRaid_DF3_SP_06 == 1 ) || ( WorldRaid_DF3_SP_10 == 1 ) || ( WorldRaid_DF3_SP_14 == 1 )
1	df3	( WorldRaid_DF3_SP_18 == 1 ) || ( WorldRaid_DF3_SP_22 == 1 ) || ( WorldRaid_DF3_SP_26 == 1 )
1	df2a	( WorldRaid_Df2a_04 == 1 ) || ( WorldRaid_Df2a_08 == 1 ) || ( WorldRaid_Df2a_12 == 1 ) || ( WorldRaid_Df2a_16 == 1 )
1	df2a	( WorldRaid_Df2a_20 == 1 ) || ( WorldRaid_Df2a_24 == 1 ) || ( WorldRaid_Df2a_28 == 1 )
1	df3	( WorldRaid_Df3_02 == 1 ) || ( WorldRaid_Df3_06 == 1 ) || ( WorldRaid_Df3_10 == 1 ) || ( WorldRaid_Df3_14 == 1 )
1	df3	( WorldRaid_Df3_18 == 1 ) || ( WorldRaid_Df3_22 == 1 ) || ( WorldRaid_Df3_26 == 1 )
1	lf2a	( WorldRaid_LF2a_SP_04 == 1 ) || ( WorldRaid_LF2a_SP_08 == 1 ) || ( WorldRaid_LF2a_SP_12 == 1 ) || ( WorldRaid_LF2a_SP_16 == 1 )
1	lf2a	( WorldRaid_LF2a_SP_20 == 1 ) || ( WorldRaid_LF2a_SP_24 == 1 ) || ( WorldRaid_LF2a_SP_28 == 1 )
1	lf2a	( WorldRaid_Lf2a_04 == 1 ) || ( WorldRaid_Lf2a_08 == 1 ) || ( WorldRaid_Lf2a_12 == 1 ) || ( WorldRaid_Lf2a_16 == 1 )
1	lf2a	( WorldRaid_Lf2a_20 == 1 ) || ( WorldRaid_Lf2a_24 == 1 ) || ( WorldRaid_Lf2a_28 == 1 )
1	ab1	(((1011_on == 1) && (arti_a == 1)) || ((1011_on == 1) && (arti_a == 2)))
1	ab1	(((1011_on == 1) && (arti_a == 1)) || ((1011_on == 1) && (arti_a == 3)))
1	ab1	(((1011_on == 1) && (arti_b == 1)) || ((1011_on == 1) && (arti_b == 2)))
1	ab1	(((1011_on == 1) && (arti_b == 1)) || ((1011_on == 1) && (arti_b == 3)))
1	ab1	(((1011_on == 1) && (arti_c == 1)) || ((1011_on == 1) && (arti_c == 2)))
1	ab1	(((1011_on == 1) && (arti_c == 1)) || ((1011_on == 1) && (arti_c == 3)))
1	ab1	(((1011_on == 1) && (arti_d == 1)) || ((1011_on == 1) && (arti_d == 2)))
1	ab1	(((1011_on == 1) && (arti_d == 1)) || ((1011_on == 1) && (arti_d == 3)))
1	ab1	(((1011_on == 1) && (arti_e == 1)) || ((1011_on == 1) && (arti_e == 2)))
1	ab1	(((1011_on == 1) && (arti_e == 1)) || ((1011_on == 1) && (arti_e == 3)))
1	IDInfinity	(((door == 1) && (Condition_Infinity_PRE_SEASON_Floor == 1)) || ((door == 1) && (Condition_Infinity_THIS_SEASON_Floor == 1)))
1	IDInfinity	(((door == 1) && (Condition_Infinity_PRE_SEASON_Floor == 10)) || ((door == 1) && (Condition_Infinity_THIS_SEASON_Floor == 10)) )
1	IDInfinity	(((door == 1) && (Condition_Infinity_PRE_SEASON_Floor == 11)) || ((door == 1) && (Condition_Infinity_THIS_SEASON_Floor == 11)))
1	IDInfinity	(((door == 1) && (Condition_Infinity_PRE_SEASON_Floor == 12)) || ((door == 1) && (Condition_Infinity_THIS_SEASON_Floor == 12)) )
1	IDInfinity	(((door == 1) && (Condition_Infinity_PRE_SEASON_Floor == 13)) || ((door == 1) && (Condition_Infinity_THIS_SEASON_Floor == 13)))
1	IDInfinity	(((door == 1) && (Condition_Infinity_PRE_SEASON_Floor == 14)) || ((door == 1) && (Condition_Infinity_THIS_SEASON_Floor == 14)) )
1	IDInfinity	(((door == 1) && (Condition_Infinity_PRE_SEASON_Floor == 15)) || ((door == 1) && (Condition_Infinity_THIS_SEASON_Floor == 15)))
