npc	pattern	handler	killer	branch	priority	guards	order	kind	a1	a2	a3	place	x	y	z	group
277444	BGuard_Chief_Gab1_Dr	on_killed_by_user	KilledByPlayer	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277444	BGuard_Chief_Gab1_Dr	on_killed_by_user	KilledByPlayer	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277444	BGuard_Chief_Gab1_Dr	on_killed_by_user	KilledByPlayer	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277444	BGuard_Chief_Gab1_Dr	on_killed_by_user	KilledByPlayer	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277444	BGuard_Chief_Gab1_Dr	on_killed_by_user	KilledByPlayer	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277444	BGuard_Chief_Gab1_Dr	on_killed_by_user	KilledByPlayer	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277444	BGuard_Chief_Gab1_Dr	on_killed_by_user	KilledByPlayer	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277444	BGuard_Chief_Gab1_Dr	on_killed_by_user	KilledByPlayer	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277445	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277445	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277445	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277446	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277446	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277446	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277447	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277447	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277447	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277448	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277448	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277448	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277449	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_npc	KilledByNpc	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277449	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277449	BGuard_Chief_Gab1_L	on_killed_by_user	KilledByPlayer	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277450	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277450	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277450	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277451	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277451	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277451	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277452	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277452	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277452	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277453	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277453	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277453	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277454	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_npc	KilledByNpc	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277454	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277454	BGuard_Chief_Gab1_D	on_killed_by_user	KilledByPlayer	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277455	BGuard_Chief_Gab1_Dr	on_killed_by_npc	KilledByNpc	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277455	BGuard_Chief_Gab1_Dr	on_killed_by_npc	KilledByNpc	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277455	BGuard_Chief_Gab1_Dr	on_killed_by_npc	KilledByNpc	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277455	BGuard_Chief_Gab1_Dr	on_killed_by_npc	KilledByNpc	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
277455	BGuard_Chief_Gab1_Dr	on_killed_by_npc	KilledByNpc	0	100		4	var	22	0	0	v08	0.0	0.0	0.0	0
277455	BGuard_Chief_Gab1_Dr	on_killed_by_npc	KilledByNpc	0	100		5	var	22	0	0	v09	0.0	0.0	0.0	0
277455	BGuard_Chief_Gab1_Dr	on_killed_by_npc	KilledByNpc	0	100		6	var	22	0	0	v10	0.0	0.0	0.0	0
277455	BGuard_Chief_Gab1_Dr	on_killed_by_npc	KilledByNpc	0	100		7	var	22	0	0	v11	0.0	0.0	0.0	0
277455	BGuard_Chief_Gab1_Dr	on_killed_by_npc	KilledByNpc	0	100		8	var	22	0	0	v12	0.0	0.0	0.0	0
277455	BGuard_Chief_Gab1_Dr	on_killed_by_user	KilledByPlayer	0	100		0	spawn	295092	1	12	for_the_fight_self	0.0	0.0	0.0	1
277455	BGuard_Chief_Gab1_Dr	on_killed_by_user	KilledByPlayer	0	100		1	var	22	0	0	v05	0.0	0.0	0.0	0
277455	BGuard_Chief_Gab1_Dr	on_killed_by_user	KilledByPlayer	0	100		2	var	22	0	0	v06	0.0	0.0	0.0	0
277455	BGuard_Chief_Gab1_Dr	on_killed_by_user	KilledByPlayer	0	100		3	var	22	0	0	v07	0.0	0.0	0.0	0
